"trip_id","taxi_id","trip_start_timestamp","trip_end_timestamp","trip_seconds","trip_miles","pickup_census_tract","dropoff_census_tract","pickup_community_area","dropoff_community_area","fare","tips","tolls","extras","trip_total","payment_type","company","pickup_centroid_latitude","pickup_centroid_longitude","pickup_centroid_location","dropoff_centroid_latitude","dropoff_centroid_longitude","dropoff_centroid_location"
"fff194ab5697b7366289ba0a259efd6333d62f2a","d84c3b3515e9b0be353baccf4cfba1e0cef7e656261dc5da4b6139b538661691b05eec8a191d34284a31339656c3d8746867eb8622c9ba84e13a15aec9afe1c7","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","360","0.6",,,"8","8","5.75","3","0","1","9.75","Credit Card","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"1aee71761f7618c66714103f37d3d24f0b9a92b5","d1c482154d26c9e9d5fbdbe3a72a651d2aedb109cfb6f1e51b2d50f46b74c6c8935e5981cc3251f3f17291925cdfb484ea475c072fab445e65357e11ef9fe843","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1007","6.77",,,"32","6","22.41","5.33","0","0","27.74","Mobile","Blue Ribbon Taxi Association","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"5027a39f2db638d099d404902e71ca8ef0f3b01c","a325b14b280bbfdff06d740fb9ef083a12af4310f364020ea9b5eba3cb45fa79086de21ccaeca0ca83dd96c3454385d99e12aca779663208b1ea50edc8244856","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1500","17.3","17031980000","17031081401","76","8","43","9.7","0","5","57.7","Credit Card","Taxi Affiliation Services","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.89503345","-87.619710672","POINT (-87.6197106717 41.8950334495)"
"7c9eda43800d07f46549e94f4cd2edd0cf002562","6a48a68a9c7fb30412fa64e76102c787b170ff53c867b7e3d066aa39ddfa4386eedbec2d3f38bac72adbcd5cb1992cb0ac17578ff63e2ab7061acadfaeb6e379","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","60","0",,,"77","77","3.25","10.15","0","47","60.4","Credit Card","Taxi Affiliation Services","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)","41.9867118","-87.663416405","POINT (-87.6634164054 41.9867117999)"
"951c445ce7571752569306341662a5fcb1ffedd5","2d3cbab27df38cfd4fa3321ffca7824030be39c277585fa53d03b021494e89a11014957171fcdf13f061902b5231aaca77c97785f5dafebcad9105347d0023c9","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","60","0",,,"6","6","40","8.55","0","2.5","51.05","Credit Card","Taxicab Insurance Agency, LLC","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"00eb192e2e9d5ab1bfc035d9b4ef7536bf5a1c5d","70310ef891a6c3b2bc1ec7968765c6490fd04a8af40d69e0d0dc94ce0b5b5f329be63005eff54aa43f384ff72ce921e975e1230d53b56301ce5225b5c3095133","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","1500","15.4",,,"56","7","39","10.85","0","4","53.85","Credit Card","Taxi Affiliation Services","41.79259236","-87.769615453","POINT (-87.7696154528 41.7925923603)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"b53b7f378d04298f0a5f6c69355f2def27fdf12f","53d18a0c85f3bf6b56ae7d2da5a5f3885d15ac664d5a340f9329a26ee0e38c1543e26f8b28530a9a12afd13b164baa9764a9417d96e981f041199449941ab912","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1440","17.6","17031980000","17031081403","76","8","44.25","10.05","0","5.5","59.8","Credit Card","Taxicab Insurance Agency, LLC","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"f69fc75f58f89b0029eb23558ddad04a66e5d660","0cf1289b8acf557ac9673f1b9a4b544f295d83edb49af8429a57b45e0600bcfe523c7b2e8378b5b9a41550ee97cb33bc0b99ec7a73869f6e892e551bc4c2678e","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","650","5.39",,,"8","3","19.04","3.4","0","0","22.44","Mobile","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"ff77f993cf3b516b86f2e79f8b56b377973561ea","335c61713b446303eb964d3aa88629948d888393be601ee82b0b619cec0c7e778839471cad460d6d5aeb0195f651894beeb4b4f2f7ffa1c4dd10fd35dfb076b5","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2200","16.89",,"17031280100",,"28","44.5","4.9","0","4","53.9","Mobile","Sun Taxi",,,,"41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)"
"62b858f1bca979520ab0dd552de02e1cfeace11f","03906d62f91d139ab93f74f50d1b208805b7fbb61e8d1e414a446e6e4432a07c7e297c4aab3835173aa7e6c20088ddb3f86c6fb75cae7d6c90a483181772c2bb","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","2152","14.44",,,"76",,"41","0","0","29.5","70.5","Cash","Flash Cab","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"4c7cb7f399cc70671fb940264c490e06e2e17f92","31760477ea8a53823f828158e65e02b57866ed72ce86b787f04095517f2a60b3012b7c7b8fb629d45e3ecf5128493f6a9917ac213ecff770c57bbccb7848569e","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","2081","17.95",,,"76","8","45.75","10.05","0","4","60.3","Credit Card","Globe Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"c93f487569fbf51fe5fcf6d2b4f6a2acfc21823e","ab31561a5548b1d49b0352bb8d00d18c0e136d5f674c1cb6f88a4381edd74510a2a3e3f47f56f8086b9712109368c294beef849a9ccf16792be72750a255544b","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1973","16.24",,,"76","8","42.25","7.01","0","4.5","53.76","Mobile","5 Star Taxi","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"9ffef8cf79bd3d0c5a7caf7b65ee040d0c44ead0","bd3590b7d433fca504f9a8c05f298956323f3bfe5498ea6c53212d296b01f086370b22321b819ee813659ef3615de1a5c10a3eefa92249db4a46aeda94552c24","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","457","1.7","17031081500","17031839100","8","32","7.75","0","0","0","7.75","Cash","Flash Cab","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"4729c9493d046e86544d86286b4fab294302ea2c","0ec47f4701f91d7ec5be91fc7b7e4a05e3bf591444ca4fc68aff4cb986b52abd2a7936c0565f3f1ec5d3782a34ec94e8b7afc14896a42497b2814d01f208a608","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1701","4.48",,,"76",,"17.75","10","0","4","32.25","Credit Card","City Service","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)",,,
"d790c1fe18ff256cafa9d120278e91601f931b82","8f97e4651008e654e9adcc9b242245e8813c067d6f2559a0b824e387073358dc33c6d6c020e92b3f92d20473145b80c8324c91439b9258dea4c4bd5a92f22cbf","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","708","4.89","17031081500","17031060800","8","6","16.49","4.91","0","0","21.4","Mobile","Blue Ribbon Taxi Association","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.953400044","-87.646007066","POINT (-87.6460070664 41.9534000435)"
"25b497c94d31e3466e025788f0533f9bdc709b64","ef9f6dbe1db6edf9615b61d6bb7099a28cc86b0c1fd6c2f73054dbbc609d50240e04c901e7e714c69cbc3d2bbcb0d4c841831f1fbf0f1a1aa317c3703a94e781","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","948","0",,,"28","8","11.32","0","0","0","11.32","Mobile","Flash Cab","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"49660cf3496181b0c2e53c5bfcd7be61ac545a28","664a30bd4642ae849cb593c18f9bf5f3def292f714d1b2f36208980ecc1b315d84e7d895c8280037fffde0157ec2f07b5b2c346206a2f2fd0e36135bc55960fe","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2369","17.91","17031980000","17031320100","76","32","47.5","11.1","0","7.5","66.6","Credit Card","City Service","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"f92ad702a5cdde4a7f526099e69aef05267fb628","90075a115851ba1b84cb1d85599c04c4d412d0afde53339a8bb785682af230c312e01ae9cbb56c30654d6c0e0137252d71b1914940cbe2495ad29d4efe35b60c","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","60","0",,,"33","33","15","3.1","0","0","18.1","Credit Card","Taxicab Insurance Agency, LLC","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"9dfe1beba372a7003f2d271141995b4001a950fa","d7534c97e331fcad0e0c767f60c265b7396e0e40c732926b154dbaff9ae6784969e1db9de8be2bc323b161aa74d314302df04ab5e3dad986fded980d32ab2646","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2160","6.5",,,"28","32","22.5","0","0","1","23.5","Unknown","Taxi Affiliation Services","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)"
"ca69fc7a8b75506018670246e03a4ab7cd67783c","81bc2020b8536280419b3e152ad07a0c5b9f53cbb503a0e4e2b49254d4e359759e76256dab04c95c0ed69ddb5a89ce1f45d8db67bd7fbb101f91417b4ce3d271","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","960","8.9",,,"76","15","23.75","5.65","0","4","33.4","Credit Card","Taxi Affiliation Services","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.954027649","-87.763399032","POINT (-87.7633990316 41.9540276487)"
"1fea935da86104858a0ce25b6e3f2f31b74ee9ff","4b034948aceedd53262ae713f864b0364953a1852b6b24669f192cad26c5014f1af0b6c87b941abb1fa93e1abbe09f70d7f02d48e5371d2c55534b68565a3060","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","641","2.15","17031833000","17031080202","28","8","11","2.58","0","0","13.58","Mobile","Sun Taxi","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.905857769","-87.630865027","POINT (-87.6308650266 41.9058577688)"
"dc62a73f0234b6f9f7828e5fb25770d7d2105645","0ac7d4d51e9a8f0649065ec49f4940f71b51a978c0f2936838d693467d12009ad5b9c94eefa8acbaa456f3f5708263e0ff54c8002fa50119c678c5dd9e5c1bb1","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","440","0",,,"7","6","11","2.58","0","0","13.58","Mobile","Flash Cab","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"ab3cf33c499271648192ae3c0c2815fe752cd17e","d96279b9f0d9e121dca78282e8ead29d8a7aa18dc89d78e6d48929e56859ee5ceae89ca179075352c483051e024ac24059123603a422ba8782b11dc4108e5730","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1200","0.3",,,"32","6","18.75","0","0","0","18.75","Cash","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"3b2a1b358b5c5ca5ade4ae9957077643d444ef56","a548c63608ec50e02a2311a0b6b1b2274995e3637ccb4ca7c3510c44756b5b0378906335f1e30563615c9ec8efd0f81ef97199ad869a68670f4d0eb85725ceaa","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","799","2.18","17031833000","17031081201","28","8","11.67","2.78","0","0","14.45","Mobile","City Service","41.88528132","-87.6572332","POINT (-87.6572331997 41.8852813201)","41.899155613","-87.626210532","POINT (-87.6262105324 41.8991556134)"
"4f80a8ff777bc1fb94135a1e27092095860d4bd7","16a529a73f019759aa8f1b563ab8511b26a91d656591885584404613ef60bbfaeebb669ddd12afa282f8eacd3e71e048846a9a71f7097eaec4fb06803f445d29","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","960","0.3",,,"8","5","16.5","0","0","0","16.5","Cash","Taxi Affiliation Services","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.947791586","-87.683834942","POINT (-87.6838349425 41.9477915865)"
"daa09bc556fb856da7abba7ce72dbd592cda15a7","c3cd77364e0d1be3c6dbc6370b7fd5d73e0c509ed1a5a5ecbdb39520be16340f19a681864df28f1a8a9798e70b8057213b7e77745c8d833b64a34e8fb541565a","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","793","3",,,"32","7","17.07","2.03","0","0","19.1","Mobile","Star North Taxi Management Llc","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"bed5f29781ddab7616df163cac3c768958f26796","1faf91220a6cf3f0796171853d220b94ea854732990c5674ae519cfa76806973dc8ff011cec176172e51e2622a8edb6c619ddc30fe5a4a0c1e6f58d46d948644","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2025","16.78",,,"76","8","43.5","12","0","4","60","Credit Card","Chicago Independents","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"5991047e977dd7ffddffa6dd6c60c45643006a0d","1a1189d1e9f4f676bbeaf49903912684b94453576a234f5d936dd20a4c68663576906b385222d8e26caaacefdad8a154d7dd0cda53857350c7ea755e7a51bcfc","2022-06-30T23:00:00.000","2022-06-30T23:00:00.000","481","1.64","17031320100","17031081202","32","8","11","2.58","0","0","13.58","Mobile","Sun Taxi","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)"
"4b28985d1ff5233c354eeb05243bfb4e00da5e1d","54f9ba36584d6915e95cdf3394cdc46ed49c4a57cb0eb230a68ae6da9a6e7d7a6c7895c87389292b18960a61c843f530e9c653fe36d72f0d3174bd0a61ab264a","2022-06-30T23:00:00.000","2022-06-30T23:30:00.000","1981","16.49",,,,"24","42.75","5","0","4","52.25","Mobile","Sun Taxi",,,,"41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"c925f39e75cfaab58abae1e2396bfc5b6bf2e85c","cefcf124c1b1156a94b0d3c6edd07763849c63f800638f3fc436c7fa380a3b2816da93bfb9770a3815bfb17cce670956e235f5d541d15497aa8e775e97c7ce49","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","60","0",,,,,"3.25","0","0","36.5","39.75","Cash","Taxi Affiliation Services",,,,,,
"009e8db7a2957fa545b7f92254982035653f1bde","b961f89bbcb76e8a426752ec85d0f1aa66fdaad2e59c35c5dccc44770d1d8afe0b0303e6721ce70cc9a13177d6b5e69383cdeae7e30f93379fe8cb5c556033d4","2022-06-30T23:00:00.000","2022-06-30T23:45:00.000","2411","16.58",,,"76","7","44.75","5","0","5","55.25","Credit Card","Star North Taxi Management Llc","41.980264315","-87.913624596","POINT (-87.913624596 41.9802643146)","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)"
"9a7c41ee07e58a6dc1ca6a6e2a59109cac0a909d","c81a672f30763423ddc7abac2b2e20a2f1ea045088ef77c48fd28823020204b955ebb5fa6cbc3b927c6ee044aaae2f09f174e1dac4195c8a378c14a2cc952093","2022-06-30T23:00:00.000","2022-06-30T23:15:00.000","711","0",,,"6","3","11","2.35","0","0","13.35","Mobile","5 Star Taxi","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","41.96581197","-87.655878786","POINT (-87.6558787862 41.96581197)"
"b847065a265b8aa0f7988f60941f194e1d161d22","c7cc8a8dd5c3f7358d0f48468702ebd3a8fe989dfa9ee23fc9d77e0e4f265a20327bedd0ce26646fb1e2e6c4d6962f740ca13ce8ccdfaff3d9f7500c94c0883b","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","540","0","17031320100","17031081401","32","8","7.25","2","0","1","10.25","Credit Card","Taxi Affiliation Services","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.89503345","-87.619710672","POINT (-87.6197106717 41.8950334495)"
"e399ac3381766d5405f9565e3aa2301fa6a51d4c","9de7f6aa5035ab0e38c4e42f261923cec4b3148c4fa298cfcfa75d728bc1a3a5f1ef205b36354497cf5c3ddd941978264ec414a7cd7b446937c21b9a1326dbc6","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","540","1.4","17031320100","17031839100","32","32","7.25","0","0","1","8.25","Cash","Taxi Affiliation Services","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"e2b3fabd03bd35887f68b92a20492e982adccf25","0595030a8e9fc3b8b9c252163d280bfbe7234a294d24b16a7922a5d18b64beaabf9a529682feea1a1b5f097cb2a291903811fb3c77b8676a2fd0a7b6dcabf82f","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","337","0.7",,,"8","8","5.5","0","0","0","5.5","Cash","Chicago Taxicab","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"736869952b1c2644ea4f322c439d563ad41e9ede","2d3cbab27df38cfd4fa3321ffca7824030be39c277585fa53d03b021494e89a11014957171fcdf13f061902b5231aaca77c97785f5dafebcad9105347d0023c9","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","0","0","17031320100","17031320100","32","32","60","10","0","3","73","Credit Card","Taxicab Insurance Agency, LLC","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)","41.884987192","-87.620992913","POINT (-87.6209929134 41.8849871918)"
"1cdb4ba7c81b3a60d06f8c9fdcad511597d5e63c","6ea6dc3a8a16927a98a5bcadadff40c9ce6c1e78b88da9bd935c650eeb93b8f3ebb0edea13c67ac9b4560ec33de7e5711e923893da766f13bb2c18f03c553838","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","120","0.4","17031081500","17031081403","8","8","4.25","2","0","0","6.25","Credit Card","Taxi Affiliation Services","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"fdec3948111d220e375f97aeba91ac8b1bc07907","70310ef891a6c3b2bc1ec7968765c6490fd04a8af40d69e0d0dc94ce0b5b5f329be63005eff54aa43f384ff72ce921e975e1230d53b56301ce5225b5c3095133","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","0","0","17031980100","17031980100","56","56","3.25","0","0","0","3.25","Cash","Taxi Affiliation Services","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)","41.785998518","-87.750934289","POINT (-87.7509342894 41.785998518)"
"64707f71b48dde47bd715fd0476a5b9719ef9a02","951920ae87e18650b5bf4e645ff3e48d421c13bf3e424642f87f893dbdbde558dd927691c1f9a91cc695bbccbabb1eaf1f089f8cc6f640bcd9d12cadce6dda7a","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","248","1.01","17031081500","17031080202","8","8","5.75","3","0","2","11.25","Credit Card","City Service","41.892507781","-87.626214906","POINT (-87.6262149064 41.8925077809)","41.905857769","-87.630865027","POINT (-87.6308650266 41.9058577688)"
"ac62d8af9953b348e21797fd311602f86d0b0718","9af6216887942597a1374258b2818c015c78468941877a1446d4bce09daeeae7fddc4277da695e720462f5bc0f49bd3d9f93572fb1a30fa1f2b979ad673efd9e","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","565","4.68",,,"32","27","14.25","0","0","0","14.25","Prcard","5 Star Taxi","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.878914496","-87.70589713","POINT (-87.7058971305 41.8789144956)"
"60fb8d3ae2c395f809eee460fd38df4e8fecdeb6","175a4c9a16e22bfd2fee721e6cdfdc85dfde21cccb1fdcf514631f3719704bad1c82db8ff3320b8e305e11116bc8932a220910da15c991926772cca793bafd5c","2022-06-30T22:45:00.000","2022-07-02T10:15:00.000",,"5.23",,,"8","8","18.25","0","0","0","18.25","Cash","Sun Taxi","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)"
"ecbe1fd864bb30ad642d036ff97f31e6e74e832e","2ee014517008727c09c564f78b483383c62d85e7d5f0f82bb7b8a692bca650097a8d0942bc4d898d1c650160b2fe2639a25356dcd3b95887275783d9386b1cb1","2022-06-30T22:45:00.000","2022-06-30T23:15:00.000","1453","6.09","17031062100","17031081800","6","8","19.25","2.08","0","1","22.83","Mobile","Taxicab Insurance Agency Llc","41.942691844","-87.651770507","POINT (-87.6517705068 41.9426918444)","41.89321636","-87.63784421","POINT (-87.6378442095 41.8932163595)"
"fa2448ee5c17b31ad9c173531f613758ada812c0","f1e22a147bdb15246c72c3eca77f684452129a6f3203e2e1ee01ae865fb0b4009657db0c9f6f7a0f6b2f15306018a17fc888aec6b69db4a4ada752147b6dac6c","2022-06-30T22:45:00.000","2022-06-30T23:15:00.000","2057","17.84","17031980000","17031839100","76","32","45.25","9.95","0","4","59.7","Credit Card","City Service","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"c7353f2615ea4e7f0d35ca7e5606dbe097faf25c","6fd8ebb2c170caf53acc0137fec1d84a602d8df3eb04d1eafc61cded149e94e85a0a7ff632a8312adb574188f2ebac796d2f072d5e6dee99ceb095e2ddc9214a","2022-06-30T22:45:00.000","2022-06-30T23:15:00.000","1260","31.4","17031980000","17031839100","76","32","43","9.7","0","5","57.7","Credit Card","Taxicab Insurance Agency, LLC","41.97907082","-87.903039661","POINT (-87.9030396611 41.9790708201)","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)"
"4e6dd97c282fe7a1a7cc6f75a580408c7612a743","045270ae331ab61646c36aaf542de0077e97a5b0294e29048aca8d607fc0425176cde25d838e6de259ff195eef7cd8ce6d62ec6c24c3f82c873b1750a894c74c","2022-06-30T22:45:00.000","2022-06-30T23:15:00.000","1087","4.63",,,"6","1","15","8.25","0","1","24.75","Mobile","Flash Cab","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)","42.009622881","-87.670166857","POINT (-87.6701668569 42.0096228806)"
"893a08c16fa784cdfa120515d46901e7a168ef7f","cb3bd991c2f7932527ef9d5f341674dfba53745f25fe3e05ded26ff578785bca01360ef8eed19863aff2222ef99561737af9d9a331981586e43c57b1d485c8e8","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","763","3.34",,,"8","33","15.5","3.69","0","0","19.19","Mobile","Blue Ribbon Taxi Association","41.899602111","-87.633308037","POINT (-87.6333080367 41.899602111)","41.857183858","-87.620334624","POINT (-87.6203346241 41.8571838585)"
"d5ef749b05e569c8a9eeb8c5ea84242bf4c3fb3e","adb0da2862924ceb2be34ffd2eab0a097a8e6594c39415101b174cac0cda186132438c9e3dd03c2d099cf6fb71fb357e7bb588516b359b8689e7a14342150339","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","746","4.99",,,"7","21","16.8","3","0","0","19.8","Mobile","Star North Taxi Management Llc","41.922686284","-87.649488729","POINT (-87.6494887289 41.9226862843)","41.938666196","-87.711210593","POINT (-87.7112105933 41.9386661962)"
"3c67bcf04387fc0af07c4da1786f6112c7b1ae56","b5a21997b8755bd03ab2f95a8a2e4e486e08e076921827bfe87c842b2bb1b617df09e5bf7aadfc11682560d2838dad34e2ed3de84ba0fe0147129b8c3dd4be19","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","1404","7.12",,,"28","6","18.33","4.36","0","0","22.69","Mobile","City Service","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)","41.944226601","-87.655998182","POINT (-87.6559981815 41.9442266014)"
"58bafbce2508050e2106c7d73b8f22880dbffc57","0309e367d50b97dc7c5d764697737bfac5e6d048f7279840efbfdd7295ad9afbee306c07bc41eb4a5ef5853e560e911158baf0a50d0ea87c4df2ee692b6ce405","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","480","1.5",,,"15","15","7.25","0","0","0","7.25","Unknown","U Taxicab","41.954027649","-87.763399032","POINT (-87.7633990316 41.9540276487)","41.954027649","-87.763399032","POINT (-87.7633990316 41.9540276487)"
"06bb086ea0d2372b0bc38217b0cd8a09c52c1c1f","a4a9254e78a4097be34e52e24ad0d7bed07b02f1940d2909026aec56e6b0a165048720623613614de9f7031642b1202848b553d2f3856696bd6cf114e104b445","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","360","1.1",,,"32","28","6.5","3","0","0","9.5","Credit Card","Taxi Affiliation Services","41.878865584","-87.625192142","POINT (-87.6251921424 41.8788655841)","41.874005383","-87.66351755","POINT (-87.6635175498 41.874005383)"
"7be0039c4ae56573390c9e4859a06510f954d710","ef61b7f5a0c63c64a80a8d2e450151dab754591f5d906bee1ed6c96f6e676201e82efe59b1f9eb88aa35d1a7988156d44f84b613638c8bdda00af986fb193a81","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","403","1.6","17031839100","17031081202","32","8","7.5","0","0","1","8.5","Cash","City Service","41.880994471","-87.632746489","POINT (-87.6327464887 41.8809944707)","41.902788048","-87.62614559","POINT (-87.6261455896 41.9027880476)"
"6ee7c7764e9d532f2c0630bdfd2cb76c9a08397e","398e9ade4dcb28cfd9fc422739cf04efedce1853f93cc73b4767b495e38661f0f5bf118712ac49370ca238216c0caed5693809a245213c4adedcf67b8c743645","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","507","2.43",,,"22","24","9.25","0","0","0","9.75","Credit Card","Sun Taxi","41.92276062","-87.699155343","POINT (-87.6991553432 41.9227606205)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"5cc4d915a121a4e362a98c1271dc5f3550475d11","dee6032433df09fe8d3fd4fa958380308c902dc98f81c373a00a768c284e8061429067c13eca8aff5fc783ec5fa2af94cb1aa4b19c918087bbca176d0e2bdfc5","2022-06-30T22:45:00.000","2022-06-30T22:45:00.000","450","1.38","17031280100","17031081403","28","8","7","0","0","1.5","9","Credit Card","Medallion Leasin","41.885300022","-87.642808466","POINT (-87.6428084655 41.8853000224)","41.890922026","-87.618868355","POINT (-87.6188683546 41.8909220259)"
"6eb85937ce1ef78fa247a52af5fe47cdb710ef36","72acb561bc3ff52febfb74f963b7e3a637c4a5de6f13607932913e3c2386875e135d8f81a10e72bae9c8839b88ade59b6d4d45b9b549ecf401e485d9650048fb","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","224","0.85",,,"24","24","5.25","20","0","1","26.75","Credit Card","Flash Cab","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)","41.901206994","-87.676355989","POINT (-87.6763559892 41.9012069941)"
"7d439b7b3ef7457570cd64dd5ab9e999cbc0dbe8","1d1cfc76334f4ec9a1942f7d130fab24093931104b7ca3477add42bf586871e1414add043129d7b71af51f04bd7c31fd152c16ebad86f7f94153c6f6906414c9","2022-06-30T22:45:00.000","2022-06-30T23:00:00.000","960","8.2",,,,,"22.75","4.65","0","0","27.4","Credit Card","Top Cab Affiliation",,,,,,
